 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
96,Andray Blatche,WAS,21,6,2,4,14.8,101.8,98.8,3,2,0.2,3.1,7.8,15.1,11.4,15.6,42.9,41.9,16.3,90.83,1.9,167
96,Andre Iguodala,PHI,24,6,2,4,39,94.9,109,-14.1,23.1,1.15,20.5,2.8,11.3,6.9,17.8,34.8,44.9,23.2,87.27,8.1,428
96,Andre Miller,PHI,32,6,2,4,38.2,94.3,108.6,-14.3,18.2,1.43,14.9,3.3,6,4.6,10.4,43.8,46.6,23,87.9,7.7,423
96,Antawn Jamison,WAS,32,6,2,4,39.5,101.4,114.1,-12.7,5,0.6,4.8,8.2,22.2,15.3,8,44.3,46.6,23.5,89.37,11.6,442
96,Antonio Daniels,WAS,33,6,2,4,25.6,104.3,106.1,-1.9,19.8,2.57,28.1,0.7,8.4,4.7,10.9,46.8,57.2,14.1,87.16,10.8,281
96,Bobby Jackson,HOU,35,6,2,4,23,96,101.6,-5.6,13.4,2.25,10.2,1.3,6.5,3.5,4.5,32.1,34.7,26.5,86.62,1.8,249
96,Brendan Haywood,WAS,28,6,2,4,29.7,103.7,105.1,-1.4,5.4,0.83,7.5,7.4,15.8,11.6,9,59.1,65.5,16.5,88.79,12,327
96,Carl Landry,HOU,24,6,2,4,17.6,97.9,93.3,4.6,0,0,0,13.8,13,13.4,5.7,42.3,51.5,15.4,88.05,13.9,194
96,Caron Butler,WAS,28,6,2,4,41,103.5,106.1,-2.6,18,1.44,16.7,4.1,9.8,7,11.6,48.9,55.6,22.1,89.05,12.5,456
96,Chuck Hayes,HOU,25,6,2,4,18,93.4,101.5,-8.1,8.8,1.25,25,6,19.4,12.5,20,63.6,63.6,6.4,87.38,9.1,198
96,DeShawn Stevenson,WAS,27,6,2,4,32.6,103.8,107,-3.2,15.5,2,18.9,1,5.5,3.3,9.5,48.3,54.5,18.2,90.41,8.1,367
96,Dikembe Mutombo,HOU,42,6,2,4,20.6,109.3,107.4,1.9,2.3,2,9.5,8.3,24.2,16.2,4.8,61.5,64.5,7.5,83.99,11.2,216
96,Jason Smith,PHI,22,6,2,4,13.7,101.9,104.7,-2.8,6.4,1.5,12,4.9,15.7,9.9,8,44.4,50.6,12,89.32,9.5,156
96,Lou Williams,PHI,21,6,2,4,22.4,98.1,91.8,6.3,18.5,1.71,12.9,2.1,7.3,4.5,7.5,41.7,49.2,26.1,91.8,11.6,260
96,Luis Scola,HOU,28,6,2,4,36.7,101.3,107.8,-6.5,6.8,0.67,7.8,10.4,15.8,12.9,11.7,44.8,51,20.4,86.51,8.1,396
96,Mario West,ATL,24,6,3,3,1,66.7,62.5,4.2,0,0,0,10,10,10,0,33.3,29.1,17.6,112.85,4.3,12
96,Reggie Evans,PHI,28,6,2,4,24.7,102.6,101.5,1.1,3.4,0.23,5.6,11.3,23.5,17.2,24.1,50,56.1,15.8,87.52,8.6,273
96,Rodney Carney,PHI,24,6,2,4,14,102.5,96.3,6.2,11.6,0,13.5,3.2,5.3,4.1,0,46.8,47.1,16.1,92.44,8.2,163
96,Roger Mason Jr.,WAS,27,6,2,4,21.5,104.1,106.3,-2.1,9.4,3,10.2,0,4,2.1,3.4,44.7,47.5,20.2,89.49,5.2,242
96,Samuel Dalembert,PHI,28,6,2,4,32.1,94.3,109.4,-15.1,2.9,0.3,4.5,10.6,22.6,16.2,14.9,42.2,50.6,15.3,87.69,10.1,352
96,Shane Battier,HOU,29,6,2,4,41,101.3,107.5,-6.2,2.1,0.38,4.9,2.7,6.8,4.6,13.1,57.8,60.2,11.1,86.24,5.1,445
96,Thaddeus Young,PHI,20,6,2,4,26.7,92.4,112.8,-20.5,5.1,1,6.2,9.1,9.2,9.1,6.2,49,54.3,16.8,89.47,11.2,302
96,Tracy McGrady,HOU,29,6,2,4,41.2,104.9,106.3,-1.5,36.6,2.28,17.9,2.8,18.3,10.2,7.9,44.2,47.8,35.3,86.72,18.3,452
96,Willie Green,PHI,26,6,2,4,23.6,91.4,111.8,-20.4,17.4,1.33,15.4,1.5,5.1,3.2,11.5,44.1,47.2,21.6,86.57,4.5,257
121,Amar'e Stoudemire,PHX,25,5,1,4,40.8,107.9,104.1,3.8,1.7,0.14,1.6,8,16,12,11,49,51.7,28.3,91.99,11.7,391
121,Andrea Bargnani,TOR,22,5,1,4,20.8,102.5,120.7,-18.2,2.9,1,4.5,0.9,6.5,3.5,4.5,38.5,40.1,18.2,93.33,0.7,201
121,Anthony Parker,TOR,33,5,1,4,39.2,109,117.7,-8.7,7.6,2.5,14.5,2,14.1,7.8,5.8,45.9,51.7,13.8,92.43,7.1,376
121,Boris Diaw,PHX,26,5,1,4,35.5,105.5,104.4,1.1,23,2.09,22.8,4,12,8,10.9,54.7,54.8,19.9,93.57,11.8,348
121,Brandon Bass,DAL,23,5,1,4,26.6,106,111.6,-5.6,2.8,0.67,3.8,15,11.8,13.5,5.7,47.2,61.7,17.1,90.43,11.7,251
121,Carlos Delfino,TOR,25,5,1,4,24.1,120.4,103.1,17.2,13.4,3.67,19.6,4.4,16.1,10.4,5.4,45.9,51.9,17.9,88.3,9.8,221
121,Chris Bosh,TOR,24,5,1,4,39.8,107.5,117.6,-10.1,16.1,1.38,13.2,9.3,13.3,11.2,9.6,47.8,55.8,26.7,93.21,12.9,386
121,Damon Jones,CLE,31,5,3,2,5.1,81.1,111.5,-30.4,10,1,8.3,0,0,0,8.3,30,30,17.2,98.02,-5.5,53
121,Darius Songaila,WAS,30,5,2,3,15.5,104.6,99.3,5.3,9.3,0.67,11.1,6.3,11.4,9.1,16.7,42.1,56.6,19.3,93,4.1,151
121,Devean George,DAL,30,5,1,4,12.5,112.8,110.3,2.5,0,0,0,6.6,20,12.9,9.1,46.4,48,24.1,89.53,7.8,117
121,Dirk Nowitzki,DAL,30,5,1,4,42.1,106.1,116.7,-10.6,20.6,2,14,4.6,25.8,14.5,7,50.5,58.8,26.3,89.25,18.2,394
121,Dwayne Jones,CLE,25,5,3,2,4,81.8,97.6,-15.8,0,0,0,8.3,16.7,12.5,25,50,52.1,8,103.03,3.1,44
121,Erick Dampier,DAL,32,5,1,4,18.9,91.8,116.8,-25,0,0,0,11.2,9.3,10.3,12,41.2,42.1,11.5,93.26,0.5,183
121,Gordan Giricek,PHX,31,5,1,4,16,93.9,89,4.8,4.3,0.67,8,0,8.1,4.1,12,36.1,43,12.7,98.29,5.6,163
121,Jamario Moon,TOR,28,5,1,4,20.8,99.5,108.4,-8.9,5.8,2,11.4,5.9,17.3,11.1,5.7,44.8,45.9,13.2,93.22,8.9,202
121,Jarron Collins,UTA,29,5,1,4,4,87.8,90,-2.2,7.1,0,25,8.6,14.3,10.7,0,0,0,5.5,97.3,4.2,41
121,Jason Kapono,TOR,27,5,1,4,30.4,112.6,108.4,4.2,4.5,2,6.7,1.3,7.1,4.3,3.3,70.8,71.2,17.4,90.19,12.1,286
121,Jason Kidd,DAL,35,5,1,4,36,107.6,113.9,-6.3,31.2,3.78,40,4.3,14.4,9.1,10.6,50,51.8,12.7,90.15,10.4,340
121,Jason Terry,DAL,30,5,1,4,35.9,104.7,117.5,-12.7,26.4,4.8,25,0.5,4.3,2.2,5.2,55,59.3,17.8,89.39,9.3,337
121,Jerry Stackhouse,DAL,33,5,1,4,20.5,103.7,121.8,-18.1,10.9,0.86,11.3,3.9,14.3,8.6,13.2,34.2,38.6,20.8,88.61,2.9,190
121,Jose Calderon,TOR,26,5,1,4,23.9,105.8,106.7,-0.9,52.2,5.83,37.6,3.3,11.6,7.4,6.5,54,56.5,22.7,89.94,16.3,224
121,Josh Howard,DAL,28,5,1,4,34.2,97.8,110.7,-12.8,8.1,0.78,7,6.7,13.5,10,9,29.9,38,24.7,89.74,4.9,321
121,Leandro Barbosa,PHX,25,5,1,4,28.6,99.7,109.8,-10.1,10.3,2.25,12.5,1.4,13,7.2,5.6,38.2,43.4,20,96.49,7.1,287
121,Luther Head,HOU,25,5,1,4,8.9,90,88.6,1.4,14.8,1,18.2,1.9,2.3,2.1,18.2,7.1,13.4,16.8,96.21,-8.7,90
121,Raja Bell,PHX,31,5,1,4,43,105,107.2,-2.2,7.4,2.2,18,2.9,11.1,7,8.2,74.3,77.2,10.7,93.39,9.6,420
121,Rasho Nesterovic,TOR,32,5,1,4,15.4,112.1,112.3,-0.2,6.5,0.6,9.7,4.2,14.7,9.3,16.1,50,50.3,17.4,86.6,3.1,140
121,Shaquille O'Neal,PHX,36,5,1,4,30.1,101.3,96.7,4.7,5.4,0.56,5.3,9,22.1,15.6,9.5,44,48.6,26.7,95.59,10.3,300
121,Steve Nash,PHX,34,5,1,4,36.6,103.9,108.9,-5.1,34.5,3.25,31,0.6,7.5,4,9.5,50,53.8,21.5,94.29,12.8,361
121,T.J. Ford,TOR,25,5,1,4,24.8,109.3,121.2,-11.9,41.3,3.3,30.8,2.3,17,9.1,9.3,37.1,44.6,26.2,94.99,11.5,246
150,Allen Iverson,DEN,33,4,0,4,39.5,102.8,117.1,-14.4,20.2,2.57,14.6,2.3,4.8,3.5,5.7,45.2,50.2,27.3,99.19,11.5,326
150,Anthony Carter,DEN,33,4,0,4,15.1,90.6,105.5,-15,34.1,4.67,45.2,2.8,13.8,7.7,9.7,28.6,28.6,11.6,100.76,6.6,127
150,Brian Skinner,PHX,32,4,1,3,5.4,85.7,127.9,-42.2,0,0,0,0,15.8,7.1,0,50,53.2,17.4,95.19,3.6,42
150,Carlos Arroyo,ORL,28,4,2,2,7.5,76.3,120.3,-44.1,26.7,1.33,33.3,0,10,4,25,50,61.5,12.3,94.61,3.4,59
150,Carmelo Anthony,DEN,24,4,0,4,36.6,99.7,117.1,-17.4,10.4,0.67,6.6,11.2,12.8,11.9,9.9,37.5,44.7,31.5,97.82,7.7,297
150,Eduardo Najera,DEN,31,4,0,4,19.6,106,115.1,-9.1,10.3,1.2,24,6,10.3,8,20,57.1,57.1,9.9,102.29,3,168
150,Gilbert Arenas,WAS,26,4,1,3,23.5,94.6,106,-11.4,23.9,1.38,18,0,7.5,3.7,13.1,45.8,52.1,24.2,93.64,7,184
150,JR Smith,DEN,22,4,0,4,26.9,110.9,118.4,-7.5,10.3,1.4,10.9,0.9,5.7,3.3,7.8,61.6,68.1,21.8,101.89,11.7,229
150,Kenyon Martin,DEN,30,4,0,4,29.5,99.2,113,-13.9,6.4,0.56,9.6,9.8,9.4,9.6,17.3,44.1,46.6,16.4,96.79,3.1,238
150,Linas Kleiza,DEN,23,4,0,4,30.5,101.5,112.7,-11.2,3.9,0.6,5.5,5.6,13.8,9.6,9.1,57.3,59.9,16.8,102.29,9.5,260
150,Marcus Camby,DEN,34,4,0,4,31,100,119.5,-19.5,13.3,1.2,26.1,7.5,33.3,19.5,21.7,26.2,27.5,10.9,99.7,9.2,258
150,Mike James,NOH,33,4,2,2,7,106.5,92,14.5,6.7,1,6.7,0,3.4,2,6.7,41.7,46.6,26.9,81.9,7.9,46
150,Nick Young,WAS,23,4,2,2,4.3,81.6,89.5,-7.9,12.5,1,7.7,5.3,5,5.1,7.7,11.1,23.2,29.3,106.81,-3.1,38
150,Rafer Alston,HOU,31,4,2,2,31.5,100,104.8,-4.8,27.7,3,24.3,1.6,3.3,2.5,8.1,55.2,56.8,21.1,88.3,11.2,232
150,Walter Herrmann,DET,29,4,3,1,6.7,92,112.7,-20.7,0,0,0,3.2,0,1.8,0,37.5,43.4,10,93.59,-4.5,50
165,Adonal Foyle,ORL,33,3,2,1,3.5,45.5,154.5,-109.1,0,0,0,0,42.9,17.6,40,33.3,33.3,21.7,99.65,0,22
165,Billy Thomas,CLE,32,3,2,1,2.7,94.4,68.4,26,20,0,33.3,0,9.1,4.8,0,75,75,9.1,110.24,27,18
165,Dominic McGuire,WAS,22,3,1,2,5.1,100,87.5,12.5,14.3,0,50,6.7,11.8,9.4,0,0,56.8,2.9,101.24,10,32
165,Eddie Jones,DAL,36,3,0,3,7.2,97.6,123.3,-25.7,8.3,1,12.5,0,16.7,7.7,12.5,41.7,46.6,16.3,93.64,3.8,41
165,Grant Hill,PHX,35,3,0,3,22.6,88.5,98.6,-10.1,6.7,0,21.4,4.4,22,12.6,0,45.5,48.1,7.3,99.24,11.6,139
165,Jeremy Richardson,ATL,24,3,0,3,2.2,80,85.7,-5.7,0,0,0,0,0,0,0,25,25,20,107.63,-8.7,15
165,Juwan Howard,DAL,35,3,0,3,3.8,114.3,90.9,23.4,12.5,0,20,0,0,0,0,0,13.3,17.4,90.79,-16.1,21
165,Kevin Ollie,PHI,35,3,1,2,6.2,87.2,84.2,3,37.5,0,37.5,0,6.7,2.5,0,25,41,10.6,98.6,14.1,39
165,Kris Humphries,TOR,23,3,0,3,0.5,50,75,-25,0,0,0,0,0,0,0,0,0,0,116.48,0,4
165,Malik Allen,DAL,30,3,1,2,6,106.1,100,6.1,0,0,0,0,0,0,0,0,0,2.6,86.35,-10.6,33
165,Mike Harris,HOU,25,3,1,2,2.9,95,88.9,6.1,0,0,0,11.1,12.5,11.8,0,50,52.1,12.5,104.03,9.4,20
165,Nene,DEN,25,3,0,3,10,95.2,123,-27.7,5.3,0.5,7.7,10.7,16,13.2,15.4,55.6,63,17.1,98.77,8,63
165,Oleksiy Pecherov,WAS,22,3,1,2,2.7,83.3,73.7,9.6,0,0,0,0,11.1,5.3,0,0,53.2,11.1,108.73,20,18
165,Salim Stoudamire,ATL,25,3,0,3,9.3,100,114.5,-14.5,0,0,0,0,4.5,1.9,23.1,55.6,60.7,20,94.68,4.1,55
165,Steve Novak,HOU,25,3,1,2,7,105.3,110.3,-5,0,0,0,4.5,5.9,5.1,0,100,100,8.9,88.56,10.5,38
165,Yakhouba Diawara,DEN,25,3,0,3,2.5,100,65,35,0,0,0,0,11.1,5.9,0,40,40,27.8,121.17,7.7,18
181,JJ Redick,ORL,24,2,0,2,5.1,85,90,-5,0,0,0,0,10,4.3,0,0,0,17.4,93.66,-17.4,20
181,Jason Hart,UTA,30,2,1,1,2.8,33.3,100,-66.7,0,0,0,0,0,0,0,50,50,14.3,104.1,7.4,12
181,Joey Graham,TOR,26,2,0,2,0.9,0,75,-75,0,0,0,0,0,0,0,0,0,50,93.85,-200,3
181,Juan Dixon,DET,29,2,2,0,3.6,90.9,16.7,74.2,0,0,0,0,0,0,0,0,0,14.3,77.75,-100,11
181,Lou Amundson,PHI,25,2,0,2,5.2,126.3,75,51.3,0,0,0,33.3,15.4,25,0,50,51.2,19.2,90.58,17.3,19
181,Matt Bonner,SAS,28,2,2,0,4.5,93.3,106.3,-12.9,50,0,40,0,18.2,10.5,0,66.7,66.7,17.6,83.13,26.9,15
181,Pat Garrity,ORL,31,2,1,1,2.8,92.3,41.7,50.6,0,0,0,0,22.2,12.5,0,0,17.4,20,108.11,0,13
181,Shavlik Randolph,PHI,24,2,1,1,2,50,55.6,-5.6,0,0,0,0,0,0,0,0,54.3,30,114,0,10
181,Steven Hunter,DEN,26,2,0,2,2.3,90.9,45.5,45.5,0,0,0,0,40,20,0,0,0,9.1,115.62,9.1,11
181,Tyronn Lue,DAL,31,2,0,2,1.1,160,150,10,50,0,50,20,0,16.7,0,0,0,12.5,96.36,4.8,5
191,Antoine Wright,DAL,24,1,0,1,7.5,128.6,100,28.6,0,0,0,0,12.5,8.3,100,0,0,13.3,89.8,-4.3,14
191,Chris Mihm,LAL,28,1,1,0,2.8,66.7,200,-133.3,0,0,0,0,0,0,50,0,0,28.6,95.42,-44.4,6
191,Chucky Atkins,DEN,33,1,0,1,3,75,62.5,12.5,0,0,0,0,25,12.5,0,0,0,12.5,126.59,0,8
191,Coby Karl,LAL,25,1,1,0,2,33.3,120,-86.7,100,0,100,0,0,0,0,0,0,0,129.84,0,6
191,DJ Strawberry,PHX,23,1,1,0,4.6,11.1,100,-88.9,0,0,0,0,16.7,6.7,0,0,0,40,98.42,-88.9,9
191,Eric Piatkowski,PHX,37,1,1,0,1.6,50,33.3,16.7,0,0,0,0,0,0,0,0,0,0,75,100,2
191,Ira Newble,LAL,33,1,1,0,1.2,0,100,-100,0,0,0,0,0,0,0,0,0,0,104.35,0,3
191,J.J. Barea,DAL,24,1,0,1,5.3,100,120,-20,100,0,20,0,0,0,0,100,100,28.6,96,42.4,11
191,James Augustine,ORL,24,1,1,0,1.6,175,100,75,0,0,0,0,50,25,0,100,100,16.7,107.23,30,4
191,Loren Woods,HOU,30,1,0,1,1.1,100,66.7,33.3,0,0,0,50,0,50,0,100,100,25,110.77,71.4,2
191,Maceo Baston,TOR,32,1,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,87.27,200,1
191,Sean Marks,PHX,32,1,1,0,2.5,25,100,-75,0,0,0,0,0,0,0,0,0,0,76.8,0,4